Country Code,Country Name,Year,Age Group,Sex,Number of Deaths,"Death Rate Per 100,000"
GNQ,Equatorial Guinea,1970,28-364 days,Male,496,"10,900.30"
GNQ,Equatorial Guinea,1970,28-364 days,Female,383,"8,508.10"
GNQ,Equatorial Guinea,1970,28-364 days,Both,878,"9,710.80"
GNQ,Equatorial Guinea,1970,1-4 years,Male,658,"3,842.80"
GNQ,Equatorial Guinea,1970,1-4 years,Female,539,"3,135.40"
GNQ,Equatorial Guinea,1970,1-4 years,Both,"1,198","3,488.50"
GNQ,Equatorial Guinea,1970,5-9 years,Male,62,349.9
GNQ,Equatorial Guinea,1970,5-9 years,Female,49,273.7
GNQ,Equatorial Guinea,1970,5-9 years,Both,112,311.6
GNQ,Equatorial Guinea,1970,10-14 years,Male,42,264.6
GNQ,Equatorial Guinea,1970,10-14 years,Female,33,209.1
GNQ,Equatorial Guinea,1970,10-14 years,Both,75,236.7
GNQ,Equatorial Guinea,1970,15-19 years,Male,60,420.1
GNQ,Equatorial Guinea,1970,15-19 years,Female,44,302.5
GNQ,Equatorial Guinea,1970,15-19 years,Both,103,360.9
GNQ,Equatorial Guinea,1970,20-24 years,Male,76,676
GNQ,Equatorial Guinea,1970,20-24 years,Female,54,464
GNQ,Equatorial Guinea,1970,20-24 years,Both,130,567.9
GNQ,Equatorial Guinea,1970,25-29 years,Male,78,778.1
GNQ,Equatorial Guinea,1970,25-29 years,Female,62,581.9
GNQ,Equatorial Guinea,1970,25-29 years,Both,141,677.2
GNQ,Equatorial Guinea,1970,30-34 years,Male,87,943.7
GNQ,Equatorial Guinea,1970,30-34 years,Female,65,680
GNQ,Equatorial Guinea,1970,30-34 years,Both,151,809.5
GNQ,Equatorial Guinea,1970,35-39 years,Male,117,"1,392.60"
GNQ,Equatorial Guinea,1970,35-39 years,Female,83,958.1
GNQ,Equatorial Guinea,1970,35-39 years,Both,200,"1,171.30"
GNQ,Equatorial Guinea,1970,40-44 years,Male,131,"1,794.50"
GNQ,Equatorial Guinea,1970,40-44 years,Female,76,989.8
GNQ,Equatorial Guinea,1970,40-44 years,Both,208,"1,381.20"
GNQ,Equatorial Guinea,1970,45-49 years,Male,152,"2,388.60"
GNQ,Equatorial Guinea,1970,45-49 years,Female,79,"1,156.80"
GNQ,Equatorial Guinea,1970,45-49 years,Both,231,"1,751.80"
GNQ,Equatorial Guinea,1970,50-54 years,Male,180,"3,247.10"
GNQ,Equatorial Guinea,1970,50-54 years,Female,95,"1,599.40"
GNQ,Equatorial Guinea,1970,50-54 years,Both,276,"2,394.00"
GNQ,Equatorial Guinea,1970,55-59 years,Male,186,"4,114.40"
GNQ,Equatorial Guinea,1970,55-59 years,Female,105,"2,097.50"
GNQ,Equatorial Guinea,1970,55-59 years,Both,291,"3,055.90"
GNQ,Equatorial Guinea,1970,60-64 years,Male,223,"6,257.90"
GNQ,Equatorial Guinea,1970,60-64 years,Female,145,"3,521.70"
GNQ,Equatorial Guinea,1970,60-64 years,Both,368,"4,792.10"
GNQ,Equatorial Guinea,1970,65-69 years,Male,205,"7,742.10"
GNQ,Equatorial Guinea,1970,65-69 years,Female,159,"5,075.00"
GNQ,Equatorial Guinea,1970,65-69 years,Both,365,"6,296.50"
GNQ,Equatorial Guinea,1970,70-74 years,Male,191,"10,332.70"
GNQ,Equatorial Guinea,1970,70-74 years,Female,163,"7,552.50"
GNQ,Equatorial Guinea,1970,70-74 years,Both,354,"8,835.80"
GNQ,Equatorial Guinea,1970,75-79 years,Male,132,"13,193.30"
GNQ,Equatorial Guinea,1970,75-79 years,Female,132,"10,347.30"
GNQ,Equatorial Guinea,1970,75-79 years,Both,263,"11,598.00"
GNQ,Equatorial Guinea,1970,80+ years,Male,96,"18,363.50"
GNQ,Equatorial Guinea,1970,80+ years,Female,123,"15,699.90"
GNQ,Equatorial Guinea,1970,80+ years,Both,219,"16,769.00"
GNQ,Equatorial Guinea,1970,All ages,Male,"3,570","2,512.40"
GNQ,Equatorial Guinea,1970,All ages,Female,"2,670","1,803.90"
GNQ,Equatorial Guinea,1970,All ages,Both,"6,240","2,150.90"
GNQ,Equatorial Guinea,1980,0-6 days,Male,165,"196,125.70"
GNQ,Equatorial Guinea,1980,0-6 days,Female,118,"144,054.80"
GNQ,Equatorial Guinea,1980,0-6 days,Both,283,"170,403.90"
GNQ,Equatorial Guinea,1980,7-27 days,Male,75,"30,671.00"
GNQ,Equatorial Guinea,1980,7-27 days,Female,57,"23,856.20"
GNQ,Equatorial Guinea,1980,7-27 days,Both,132,"27,242.50"
GNQ,Equatorial Guinea,1980,28-364 days,Male,290,"7,978.00"
GNQ,Equatorial Guinea,1980,28-364 days,Female,223,"6,235.10"
GNQ,Equatorial Guinea,1980,28-364 days,Both,513,"7,113.80"
GNQ,Equatorial Guinea,1980,1-4 years,Male,332,"2,507.50"
GNQ,Equatorial Guinea,1980,1-4 years,Female,268,"2,034.70"
GNQ,Equatorial Guinea,1980,1-4 years,Both,600,"2,272.00"
GNQ,Equatorial Guinea,1980,5-9 years,Male,40,254.1
GNQ,Equatorial Guinea,1980,5-9 years,Female,32,202.8
GNQ,Equatorial Guinea,1980,5-9 years,Both,72,228.4
GNQ,Equatorial Guinea,1980,10-14 years,Male,38,218.2
GNQ,Equatorial Guinea,1980,10-14 years,Female,28,159.8
GNQ,Equatorial Guinea,1980,10-14 years,Both,66,188.9
GNQ,Equatorial Guinea,1980,15-19 years,Male,58,385
GNQ,Equatorial Guinea,1980,15-19 years,Female,38,249.8
GNQ,Equatorial Guinea,1980,15-19 years,Both,95,317.3
GNQ,Equatorial Guinea,1980,20-24 years,Male,66,626.3
GNQ,Equatorial Guinea,1980,20-24 years,Female,39,373.6
GNQ,Equatorial Guinea,1980,20-24 years,Both,104,500.7
GNQ,Equatorial Guinea,1980,25-29 years,Male,39,718.9
GNQ,Equatorial Guinea,1980,25-29 years,Female,24,462.4
GNQ,Equatorial Guinea,1980,25-29 years,Both,64,593
GNQ,Equatorial Guinea,1980,30-34 years,Male,16,874.3
GNQ,Equatorial Guinea,1980,30-34 years,Female,11,547.8
GNQ,Equatorial Guinea,1980,30-34 years,Both,28,704.3
GNQ,Equatorial Guinea,1980,35-39 years,Male,30,"1,307.90"
GNQ,Equatorial Guinea,1980,35-39 years,Female,22,773.9
GNQ,Equatorial Guinea,1980,35-39 years,Both,52,"1,011.40"
GNQ,Equatorial Guinea,1980,40-44 years,Male,56,"1,686.70"
GNQ,Equatorial Guinea,1980,40-44 years,Female,32,829.4
GNQ,Equatorial Guinea,1980,40-44 years,Both,87,"1,228.30"
GNQ,Equatorial Guinea,1980,45-49 years,Male,90,"2,239.90"
GNQ,Equatorial Guinea,1980,45-49 years,Female,46,992.8
GNQ,Equatorial Guinea,1980,45-49 years,Both,136,"1,573.20"
GNQ,Equatorial Guinea,1980,50-54 years,Male,123,"3,046.60"
GNQ,Equatorial Guinea,1980,50-54 years,Female,67,"1,388.80"
GNQ,Equatorial Guinea,1980,50-54 years,Both,190,"2,147.20"
GNQ,Equatorial Guinea,1980,55-59 years,Male,147,"3,886.20"
GNQ,Equatorial Guinea,1980,55-59 years,Female,84,"1,842.20"
GNQ,Equatorial Guinea,1980,55-59 years,Both,231,"2,768.70"
GNQ,Equatorial Guinea,1980,60-64 years,Male,195,"5,850.90"
GNQ,Equatorial Guinea,1980,60-64 years,Female,121,"3,018.30"
GNQ,Equatorial Guinea,1980,60-64 years,Both,316,"4,301.90"
GNQ,Equatorial Guinea,1980,65-69 years,Male,180,"7,142.80"
GNQ,Equatorial Guinea,1980,65-69 years,Female,139,"4,407.60"
GNQ,Equatorial Guinea,1980,65-69 years,Both,319,"5,624.40"
GNQ,Equatorial Guinea,1980,70-74 years,Male,162,"9,610.50"
GNQ,Equatorial Guinea,1980,70-74 years,Female,148,"6,627.20"
GNQ,Equatorial Guinea,1980,70-74 years,Both,310,"7,912.90"
GNQ,Equatorial Guinea,1980,75-79 years,Male,115,"12,338.50"
GNQ,Equatorial Guinea,1980,75-79 years,Female,121,"9,235.20"
GNQ,Equatorial Guinea,1980,75-79 years,Both,236,"10,525.80"
GNQ,Equatorial Guinea,1980,80+ years,Male,88,"17,377.30"
GNQ,Equatorial Guinea,1980,80+ years,Female,121,"14,671.80"
GNQ,Equatorial Guinea,1980,80+ years,Both,209,"15,706.40"
GNQ,Equatorial Guinea,1980,All ages,Male,"2,306","2,102.20"
GNQ,Equatorial Guinea,1980,All ages,Female,"1,738","1,505.40"
GNQ,Equatorial Guinea,1980,All ages,Both,"4,044","1,796.20"
GNQ,Equatorial Guinea,1990,0-6 days,Male,324,"192,672.70"
GNQ,Equatorial Guinea,1990,0-6 days,Female,233,"141,828.60"
GNQ,Equatorial Guinea,1990,0-6 days,Both,556,"167,556.90"
GNQ,Equatorial Guinea,1990,7-27 days,Male,146,"29,671.90"
GNQ,Equatorial Guinea,1990,7-27 days,Female,111,"23,135.50"
GNQ,Equatorial Guinea,1990,7-27 days,Both,257,"26,440.70"
GNQ,Equatorial Guinea,1990,28-364 days,Male,580,"7,786.70"
GNQ,Equatorial Guinea,1990,28-364 days,Female,446,"6,087.20"
GNQ,Equatorial Guinea,1990,28-364 days,Both,"1,026","6,944.10"
GNQ,Equatorial Guinea,1990,1-4 years,Male,660,"2,491.90"
GNQ,Equatorial Guinea,1990,1-4 years,Female,530,"2,021.50"
GNQ,Equatorial Guinea,1990,1-4 years,Both,"1,190","2,257.90"
GNQ,Equatorial Guinea,1990,5-9 years,Male,54,248.1
GNQ,Equatorial Guinea,1990,5-9 years,Female,44,198.3
GNQ,Equatorial Guinea,1990,5-9 years,Both,98,223.2
GNQ,Equatorial Guinea,1990,10-14 years,Male,29,207.2
GNQ,Equatorial Guinea,1990,10-14 years,Female,25,174.8
GNQ,Equatorial Guinea,1990,10-14 years,Both,54,191
GNQ,Equatorial Guinea,1990,15-19 years,Male,61,378.3
GNQ,Equatorial Guinea,1990,15-19 years,Female,44,278.6
GNQ,Equatorial Guinea,1990,15-19 years,Both,105,328.6
GNQ,Equatorial Guinea,1990,20-24 years,Male,124,617.6
GNQ,Equatorial Guinea,1990,20-24 years,Female,81,419.1
GNQ,Equatorial Guinea,1990,20-24 years,Both,205,520
GNQ,Equatorial Guinea,1990,25-29 years,Male,150,713.3
GNQ,Equatorial Guinea,1990,25-29 years,Female,101,523.2
GNQ,Equatorial Guinea,1990,25-29 years,Both,251,622.3
GNQ,Equatorial Guinea,1990,30-34 years,Male,156,867.8
GNQ,Equatorial Guinea,1990,30-34 years,Female,96,619.3
GNQ,Equatorial Guinea,1990,30-34 years,Both,252,752.7
GNQ,Equatorial Guinea,1990,35-39 years,Male,154,"1,291.10"
GNQ,Equatorial Guinea,1990,35-39 years,Female,86,901.7
GNQ,Equatorial Guinea,1990,35-39 years,Both,240,"1,118.10"
GNQ,Equatorial Guinea,1990,40-44 years,Male,111,"1,662.30"
GNQ,Equatorial Guinea,1990,40-44 years,Female,48,942.1
GNQ,Equatorial Guinea,1990,40-44 years,Both,159,"1,350.10"
GNQ,Equatorial Guinea,1990,45-49 years,Male,118,"2,210.70"
GNQ,Equatorial Guinea,1990,45-49 years,Female,52,"1,108.30"
GNQ,Equatorial Guinea,1990,45-49 years,Both,170,"1,697.00"
GNQ,Equatorial Guinea,1990,50-54 years,Male,151,"3,008.20"
GNQ,Equatorial Guinea,1990,50-54 years,Female,72,"1,533.30"
GNQ,Equatorial Guinea,1990,50-54 years,Both,224,"2,294.80"
GNQ,Equatorial Guinea,1990,55-59 years,Male,181,"3,834.80"
GNQ,Equatorial Guinea,1990,55-59 years,Female,97,"2,019.50"
GNQ,Equatorial Guinea,1990,55-59 years,Both,279,"2,918.00"
GNQ,Equatorial Guinea,1990,60-64 years,Male,233,"5,802.60"
GNQ,Equatorial Guinea,1990,60-64 years,Female,147,"3,330.10"
GNQ,Equatorial Guinea,1990,60-64 years,Both,380,"4,506.80"
GNQ,Equatorial Guinea,1990,65-69 years,Male,232,"7,274.80"
GNQ,Equatorial Guinea,1990,65-69 years,Female,178,"4,829.20"
GNQ,Equatorial Guinea,1990,65-69 years,Both,410,"5,962.80"
GNQ,Equatorial Guinea,1990,70-74 years,Male,222,"9,765.80"
GNQ,Equatorial Guinea,1990,70-74 years,Female,195,"7,196.80"
GNQ,Equatorial Guinea,1990,70-74 years,Both,417,"8,369.40"
GNQ,Equatorial Guinea,1990,75-79 years,Male,163,"12,620.40"
GNQ,Equatorial Guinea,1990,75-79 years,Female,163,"9,916.40"
GNQ,Equatorial Guinea,1990,75-79 years,Both,326,"11,108.00"
GNQ,Equatorial Guinea,1990,80+ years,Male,142,"17,987.70"
GNQ,Equatorial Guinea,1990,80+ years,Female,177,"15,688.50"
GNQ,Equatorial Guinea,1990,80+ years,Both,319,"16,631.90"
GNQ,Equatorial Guinea,1990,All ages,Male,"3,990","2,089.20"
GNQ,Equatorial Guinea,1990,All ages,Female,"2,926","1,599.40"
GNQ,Equatorial Guinea,1990,All ages,Both,"6,917","1,849.60"
GNQ,Equatorial Guinea,2000,0-6 days,Male,398,"201,090.50"
GNQ,Equatorial Guinea,2000,0-6 days,Female,285,"148,225.20"
GNQ,Equatorial Guinea,2000,0-6 days,Both,683,"175,064.50"
GNQ,Equatorial Guinea,2000,7-27 days,Male,184,"31,900.30"
GNQ,Equatorial Guinea,2000,7-27 days,Female,140,"24,805.20"
GNQ,Equatorial Guinea,2000,7-27 days,Both,324,"28,390.10"
GNQ,Equatorial Guinea,2000,28-364 days,Male,727,"8,277.30"
GNQ,Equatorial Guinea,2000,28-364 days,Female,558,"6,455.00"
GNQ,Equatorial Guinea,2000,28-364 days,Both,"1,284","7,373.50"
GNQ,Equatorial Guinea,2000,1-4 years,Male,878,"2,648.10"
GNQ,Equatorial Guinea,2000,1-4 years,Female,707,"2,149.50"
GNQ,Equatorial Guinea,2000,1-4 years,Both,"1,585","2,399.90"
GNQ,Equatorial Guinea,2000,5-9 years,Male,98,266.1
GNQ,Equatorial Guinea,2000,5-9 years,Female,78,212.9
GNQ,Equatorial Guinea,2000,5-9 years,Both,176,239.6
GNQ,Equatorial Guinea,2000,10-14 years,Male,50,161.1
GNQ,Equatorial Guinea,2000,10-14 years,Female,38,121.5
GNQ,Equatorial Guinea,2000,10-14 years,Both,88,141.3
GNQ,Equatorial Guinea,2000,15-19 years,Male,55,255.6
GNQ,Equatorial Guinea,2000,15-19 years,Female,40,187.8
GNQ,Equatorial Guinea,2000,15-19 years,Both,96,221.8
GNQ,Equatorial Guinea,2000,20-24 years,Male,67,427.2
GNQ,Equatorial Guinea,2000,20-24 years,Female,49,322.7
GNQ,Equatorial Guinea,2000,20-24 years,Both,116,375.7
GNQ,Equatorial Guinea,2000,25-29 years,Male,100,540
GNQ,Equatorial Guinea,2000,25-29 years,Female,75,424.6
GNQ,Equatorial Guinea,2000,25-29 years,Both,175,483.7
GNQ,Equatorial Guinea,2000,30-34 years,Male,143,649
GNQ,Equatorial Guinea,2000,30-34 years,Female,102,494.5
GNQ,Equatorial Guinea,2000,30-34 years,Both,246,574.4
GNQ,Equatorial Guinea,2000,35-39 years,Male,182,822.6
GNQ,Equatorial Guinea,2000,35-39 years,Female,113,570.8
GNQ,Equatorial Guinea,2000,35-39 years,Both,295,703.7
GNQ,Equatorial Guinea,2000,40-44 years,Male,185,"1,010.10"
GNQ,Equatorial Guinea,2000,40-44 years,Female,97,623
GNQ,Equatorial Guinea,2000,40-44 years,Both,282,832.6
GNQ,Equatorial Guinea,2000,45-49 years,Male,158,"1,320.60"
GNQ,Equatorial Guinea,2000,45-49 years,Female,71,749.4
GNQ,Equatorial Guinea,2000,45-49 years,Both,230,"1,068.20"
GNQ,Equatorial Guinea,2000,50-54 years,Male,120,"1,791.40"
GNQ,Equatorial Guinea,2000,50-54 years,Female,50,988.3
GNQ,Equatorial Guinea,2000,50-54 years,Both,170,"1,444.00"
GNQ,Equatorial Guinea,2000,55-59 years,Male,119,"2,357.20"
GNQ,Equatorial Guinea,2000,55-59 years,Female,59,"1,350.60"
GNQ,Equatorial Guinea,2000,55-59 years,Both,178,"1,888.30"
GNQ,Equatorial Guinea,2000,60-64 years,Male,152,"3,509.90"
GNQ,Equatorial Guinea,2000,60-64 years,Female,89,"2,164.30"
GNQ,Equatorial Guinea,2000,60-64 years,Both,241,"2,855.00"
GNQ,Equatorial Guinea,2000,65-69 years,Male,174,"4,805.90"
GNQ,Equatorial Guinea,2000,65-69 years,Female,126,"3,334.20"
GNQ,Equatorial Guinea,2000,65-69 years,Both,301,"4,053.30"
GNQ,Equatorial Guinea,2000,70-74 years,Male,177,"6,804.60"
GNQ,Equatorial Guinea,2000,70-74 years,Female,146,"4,924.20"
GNQ,Equatorial Guinea,2000,70-74 years,Both,323,"5,801.00"
GNQ,Equatorial Guinea,2000,75-79 years,Male,144,"9,142.00"
GNQ,Equatorial Guinea,2000,75-79 years,Female,139,"7,113.30"
GNQ,Equatorial Guinea,2000,75-79 years,Both,283,"8,021.20"
GNQ,Equatorial Guinea,2000,80+ years,Male,152,"14,460.70"
GNQ,Equatorial Guinea,2000,80+ years,Female,183,"12,629.20"
GNQ,Equatorial Guinea,2000,80+ years,Both,335,"13,398.30"
GNQ,Equatorial Guinea,2000,All ages,Male,"4,264","1,602.80"
GNQ,Equatorial Guinea,2000,All ages,Female,"3,145","1,240.10"
GNQ,Equatorial Guinea,2000,All ages,Both,"7,409","1,425.80"
GNQ,Equatorial Guinea,2010,0-6 days,Male,400,"161,754.10"
GNQ,Equatorial Guinea,2010,0-6 days,Female,291,"120,785.70"
GNQ,Equatorial Guinea,2010,0-6 days,Both,691,"141,521.80"
GNQ,Equatorial Guinea,2010,7-27 days,Male,153,"21,137.40"
GNQ,Equatorial Guinea,2010,7-27 days,Female,117,"16,433.40"
GNQ,Equatorial Guinea,2010,7-27 days,Both,270,"18,811.60"
GNQ,Equatorial Guinea,2010,28-364 days,Male,632,"5,654.90"
GNQ,Equatorial Guinea,2010,28-364 days,Female,494,"4,506.60"
GNQ,Equatorial Guinea,2010,28-364 days,Both,"1,126","5,086.10"
GNQ,Equatorial Guinea,2010,1-4 years,Male,668,"1,563.30"
GNQ,Equatorial Guinea,2010,1-4 years,Female,532,"1,262.80"
GNQ,Equatorial Guinea,2010,1-4 years,Both,"1,200","1,414.10"
GNQ,Equatorial Guinea,2010,5-9 years,Male,88,197
GNQ,Equatorial Guinea,2010,5-9 years,Female,71,160.9
GNQ,Equatorial Guinea,2010,5-9 years,Both,159,179
GNQ,Equatorial Guinea,2010,10-14 years,Male,48,121.8
GNQ,Equatorial Guinea,2010,10-14 years,Female,34,86.2
GNQ,Equatorial Guinea,2010,10-14 years,Both,82,104.1
GNQ,Equatorial Guinea,2010,15-19 years,Male,81,225.5
GNQ,Equatorial Guinea,2010,15-19 years,Female,62,172.4
GNQ,Equatorial Guinea,2010,15-19 years,Both,143,199
GNQ,Equatorial Guinea,2010,20-24 years,Male,141,435.3
GNQ,Equatorial Guinea,2010,20-24 years,Female,130,410.5
GNQ,Equatorial Guinea,2010,20-24 years,Both,271,423
GNQ,Equatorial Guinea,2010,25-29 years,Male,166,674.3
GNQ,Equatorial Guinea,2010,25-29 years,Female,144,618.3
GNQ,Equatorial Guinea,2010,25-29 years,Both,310,647
GNQ,Equatorial Guinea,2010,30-34 years,Male,163,856.7
GNQ,Equatorial Guinea,2010,30-34 years,Female,121,701.6
GNQ,Equatorial Guinea,2010,30-34 years,Both,284,783.1
GNQ,Equatorial Guinea,2010,35-39 years,Male,204,996.4
GNQ,Equatorial Guinea,2010,35-39 years,Female,126,677.9
GNQ,Equatorial Guinea,2010,35-39 years,Both,330,845.2
GNQ,Equatorial Guinea,2010,40-44 years,Male,241,"1,066.40"
GNQ,Equatorial Guinea,2010,40-44 years,Female,135,659.5
GNQ,Equatorial Guinea,2010,40-44 years,Both,376,872.6
GNQ,Equatorial Guinea,2010,45-49 years,Male,270,"1,252.10"
GNQ,Equatorial Guinea,2010,45-49 years,Female,137,713.1
GNQ,Equatorial Guinea,2010,45-49 years,Both,407,997.8
GNQ,Equatorial Guinea,2010,50-54 years,Male,262,"1,514.80"
GNQ,Equatorial Guinea,2010,50-54 years,Female,104,708.9
GNQ,Equatorial Guinea,2010,50-54 years,Both,366,"1,144.10"
GNQ,Equatorial Guinea,2010,55-59 years,Male,203,"1,854.10"
GNQ,Equatorial Guinea,2010,55-59 years,Female,89,"1,009.70"
GNQ,Equatorial Guinea,2010,55-59 years,Both,292,"1,477.80"
GNQ,Equatorial Guinea,2010,60-64 years,Male,155,"2,649.60"
GNQ,Equatorial Guinea,2010,60-64 years,Female,68,"1,500.10"
GNQ,Equatorial Guinea,2010,60-64 years,Both,223,"2,146.70"
GNQ,Equatorial Guinea,2010,65-69 years,Male,148,"3,712.20"
GNQ,Equatorial Guinea,2010,65-69 years,Female,95,"2,655.90"
GNQ,Equatorial Guinea,2010,65-69 years,Both,243,"3,214.20"
GNQ,Equatorial Guinea,2010,70-74 years,Male,156,"5,343.60"
GNQ,Equatorial Guinea,2010,70-74 years,Female,99,"3,453.40"
GNQ,Equatorial Guinea,2010,70-74 years,Both,254,"4,407.60"
GNQ,Equatorial Guinea,2010,75-79 years,Male,137,"7,334.70"
GNQ,Equatorial Guinea,2010,75-79 years,Female,107,"5,148.40"
GNQ,Equatorial Guinea,2010,75-79 years,Both,244,"6,185.10"
GNQ,Equatorial Guinea,2010,80+ years,Male,161,"12,362.20"
GNQ,Equatorial Guinea,2010,80+ years,Female,175,"10,197.30"
GNQ,Equatorial Guinea,2010,80+ years,Both,336,"11,131.10"
GNQ,Equatorial Guinea,2010,All ages,Male,"4,477","1,244.00"
GNQ,Equatorial Guinea,2010,All ages,Female,"3,131",914.9
GNQ,Equatorial Guinea,2010,All ages,Both,"7,608","1,083.60"
GRC,Greece,1970,0-6 days,Male,"1,335","91,440.60"
GRC,Greece,1970,0-6 days,Female,949,"69,192.90"
GRC,Greece,1970,0-6 days,Both,"2,284","80,662.40"
GRC,Greece,1970,7-27 days,Male,378,"8,731.20"
GRC,Greece,1970,7-27 days,Female,320,"7,840.00"
GRC,Greece,1970,7-27 days,Both,699,"8,298.90"
GRC,Greece,1970,28-364 days,Male,651,935.8
GRC,Greece,1970,28-364 days,Female,575,877.7
GRC,Greece,1970,28-364 days,Both,"1,226",907.6
GRC,Greece,1970,1-4 years,Male,354,116.1
GRC,Greece,1970,1-4 years,Female,287,99.6
GRC,Greece,1970,1-4 years,Both,641,108.1
GRC,Greece,1970,5-9 years,Male,192,53.2
GRC,Greece,1970,5-9 years,Female,128,37.6
GRC,Greece,1970,5-9 years,Both,319,45.6
GRC,Greece,1970,10-14 years,Male,175,47.6
GRC,Greece,1970,10-14 years,Female,104,30
GRC,Greece,1970,10-14 years,Both,280,39
GRC,Greece,1970,15-19 years,Male,278,82.4
GRC,Greece,1970,15-19 years,Female,128,39.5
GRC,Greece,1970,15-19 years,Both,406,61.4
GRC,Greece,1970,20-24 years,Male,340,103.6
GRC,Greece,1970,20-24 years,Female,146,47.8
GRC,Greece,1970,20-24 years,Both,486,76.6
GRC,Greece,1970,25-29 years,Male,293,119.8
GRC,Greece,1970,25-29 years,Female,167,64.8
GRC,Greece,1970,25-29 years,Both,460,91.6
GRC,Greece,1970,30-34 years,Male,333,116.1
GRC,Greece,1970,30-34 years,Female,232,72.6
GRC,Greece,1970,30-34 years,Both,565,93.2
GRC,Greece,1970,35-39 years,Male,476,151
GRC,Greece,1970,35-39 years,Female,345,102
GRC,Greece,1970,35-39 years,Both,821,125.6
GRC,Greece,1970,40-44 years,Male,695,216
GRC,Greece,1970,40-44 years,Female,496,144.8
GRC,Greece,1970,40-44 years,Both,"1,191",179.3
GRC,Greece,1970,45-49 years,Male,899,367.6
GRC,Greece,1970,45-49 years,Female,618,230
GRC,Greece,1970,45-49 years,Both,"1,517",295.6
GRC,Greece,1970,50-54 years,Male,"1,342",655.6
GRC,Greece,1970,50-54 years,Female,873,365.1
GRC,Greece,1970,50-54 years,Both,"2,215",499.1
GRC,Greece,1970,55-59 years,Male,"2,464","1,018.10"
GRC,Greece,1970,55-59 years,Female,"1,497",586.5
GRC,Greece,1970,55-59 years,Both,"3,961",796.5
GRC,Greece,1970,60-64 years,Male,"3,600","1,645.30"
GRC,Greece,1970,60-64 years,Female,"2,229",961.3
GRC,Greece,1970,60-64 years,Both,"5,829","1,293.30"
GRC,Greece,1970,65-69 years,Male,"4,696","2,708.00"
GRC,Greece,1970,65-69 years,Female,"3,332","1,719.00"
GRC,Greece,1970,65-69 years,Both,"8,027","2,186.10"
GRC,Greece,1970,70-74 years,Male,"5,026","4,195.50"
GRC,Greece,1970,70-74 years,Female,"4,950","3,068.50"
GRC,Greece,1970,70-74 years,Both,"9,976","3,548.80"
GRC,Greece,1970,75-79 years,Male,"4,693","7,046.40"
GRC,Greece,1970,75-79 years,Female,"5,206","6,032.60"
GRC,Greece,1970,75-79 years,Both,"9,899","6,474.20"
GRC,Greece,1970,80+ years,Male,"10,480","15,122.80"
GRC,Greece,1970,80+ years,Female,"16,772","15,261.10"
GRC,Greece,1970,80+ years,Both,"27,252","15,207.60"
GRC,Greece,1970,All ages,Male,"38,700",903.8
GRC,Greece,1970,All ages,Female,"39,355",878.4
GRC,Greece,1970,All ages,Both,"78,055",890.8
GRC,Greece,1980,0-6 days,Male,860,"61,416.00"
GRC,Greece,1980,0-6 days,Female,638,"48,526.90"
GRC,Greece,1980,0-6 days,Both,"1,498","55,173.20"
GRC,Greece,1980,7-27 days,Male,234,"5,610.30"
GRC,Greece,1980,7-27 days,Female,190,"4,844.00"
GRC,Greece,1980,7-27 days,Both,424,"5,238.90"
GRC,Greece,1980,28-364 days,Male,344,512.8
GRC,Greece,1980,28-364 days,Female,301,476.3
GRC,Greece,1980,28-364 days,Both,645,495.1
GRC,Greece,1980,1-4 years,Male,220,75.4
GRC,Greece,1980,1-4 years,Female,170,62.1
GRC,Greece,1980,1-4 years,Both,390,69
GRC,Greece,1980,5-9 years,Male,125,34.3
GRC,Greece,1980,5-9 years,Female,82,24.2
GRC,Greece,1980,5-9 years,Both,207,29.4
GRC,Greece,1980,10-14 years,Male,150,37.4
GRC,Greece,1980,10-14 years,Female,84,22.4
GRC,Greece,1980,10-14 years,Both,235,30.1
GRC,Greece,1980,15-19 years,Male,300,80.3
GRC,Greece,1980,15-19 years,Female,118,33.5
GRC,Greece,1980,15-19 years,Both,418,57.7
GRC,Greece,1980,20-24 years,Male,387,109.1
GRC,Greece,1980,20-24 years,Female,144,41.9
GRC,Greece,1980,20-24 years,Both,531,76.1
GRC,Greece,1980,25-29 years,Male,336,102.1
GRC,Greece,1980,25-29 years,Female,138,43.1
GRC,Greece,1980,25-29 years,Both,474,73
GRC,Greece,1980,30-34 years,Male,347,107.1
GRC,Greece,1980,30-34 years,Female,181,54.2
GRC,Greece,1980,30-34 years,Both,528,80.3
GRC,Greece,1980,35-39 years,Male,372,136.2
GRC,Greece,1980,35-39 years,Female,211,72.5
GRC,Greece,1980,35-39 years,Both,583,103.3
GRC,Greece,1980,40-44 years,Male,646,207.2
GRC,Greece,1980,40-44 years,Female,409,120.1
GRC,Greece,1980,40-44 years,Both,"1,055",161.7
GRC,Greece,1980,45-49 years,Male,"1,100",334.1
GRC,Greece,1980,45-49 years,Female,646,183.6
GRC,Greece,1980,45-49 years,Both,"1,746",256.3
GRC,Greece,1980,50-54 years,Male,"1,819",584.9
GRC,Greece,1980,50-54 years,Female,"1,043",312.3
